ylabel,Jerk Index(dual-arm)
OP1,35330000000000.0, 17855000000000.0, 13040000000000.0, 17895000000000.0, 8874000000000.0, 1299500000000.0, 2334000000000.0, 6505000000000.0, 1761000000000.0, 928050000000.0, 4928000000000.0, 1535000000000.0, 2931000000000.0, 1421000000000.0, 1804000000000.0, 9017500000000.0, 3990000000000.0, 12069000000000.0, 4721000000000.0, 2106500000000.0
OP2,9408500000000.0, 6271000000000.0, 1969000000000.0, 834450000000.0, 708150000000.0, 5096500000000.0, 13877500000000.0, 2371000000000.0, 10228500000000.0, 2778000000000.0, 154500000000000.0, 40620000000000.0, 27375000000000.0, 27745000000000.0, 26785000000000.0, 95020000000000.0, 16200000000000.0, 4117000000000.0, 7489000000000.0, 1910500000000.0
OP3,2147500000000.0, 771450000000.0, 2565500000000.0, 757500000000.0, 424250000000.0, 3670500000000.0, 1740000000000.0, 980800000000.0, 1690000000000.0, 1659500000000.0, 1140500000000.0, 2780500000000.0, 1920000000000.0, 1915500000000.0, 1639000000000.0, 8925500000000.0, 4081500000000.0, 1925000000000.0, 4435000000000.0, 3184000000000.0
